lat,lon,name
40.99416,72.2365,21-sonli umumiy o'rta ta'lim maktabi
40.873913,72.23054,22-sonli umumiy o'rta ta'lim maktabi
40.921158,72.33277,24-sonli umumiy o'rta ta'lim maktabi
40.982452,72.21216,25-sonli umumiy o'rta ta'lim maktabi
40.916977,72.362076,26-sonli umumiy o'rta ta'lim maktabi
40.90409,72.37018,27-sonli umumiy o'rta ta'lim maktabi
40.930798,72.4128,28-sonli umumiy o'rta ta'lim maktabi
40.94659,72.39453,29-sonli umumiy o'rta ta'lim maktabi
40.90409,72.38018,30-sonli umumiy o'rta ta'lim maktabi
40.95884,72.257935,32-sonli umumiy o'rta ta'lim maktabi
40.979424,72.26083,33-sonli umumiy o'rta ta'lim maktabi
40.938915,72.31014,34-sonli umumiy o'rta ta'lim maktabi
40.92887,72.363556,35-sonli umumiy o‘rta ta'lim maktabi
40.930267,72.35593,36-sonli umumiy o'rta ta'lim maktabi
40.847916,72.24795,37-sonli umumiy o'rta ta'lim maktabi
40.857162,72.25506,38-sonli umumiy o'rta ta'lim maktabi
40.864594,72.14429,40-sonli umumiy o'rta ta'lim maktabi
40.901073,72.22169,42-sonli umumiy o'rta ta'lim maktabi
40.941086,72.21299,43-sonli umumiy o'rta ta'lim maktabi
40.926266,72.15742,44-sonli umumiy o'rta ta'lim maktabi
40.871284,72.2801,47-sonli umumiy o'rta ta'lim maktabi
40.941086,72.21499,48-sonli umumiy o'rta ta'lim maktabi
40.919693,72.40292,49-sonli umumiy o'rta ta'lim maktabi
40.969887,72.20709,50-sonli umumiy o'rta ta'lim maktabi
40.8404655456543,72.21745300292969,"39-DIMI,Izboskan,Andijan"
40.88687,72.24037,8-sonli ayrim fanlar chuqur o'qitiladigan sinflari mavjud umumiy o'rta ta'lim maktab-internati
40.855694,72.19404,8-sonli umumiy o'rta ta'lim maktabi
40.967613,72.22299,19-sonli umumiy o'rta ta'lim maktabi
40.90548,72.26753,23-sonli umumiy o'rta ta'lim maktabi
40.92011,72.20936,16-sonli umumiy o'rta ta'lim maktabi
40.88892,72.12739,39-sonli umumiy o'rta ta'lim maktabi
40.895206,72.34378,41-sonli umumiy o'rta ta'lim maktabi
40.930847,72.253555,45-sonli umumiy o'rta ta'lim maktabi
40.871284,72.2802,46-sonli umumiy o'rta ta'lim maktabi
40.8831672668457,72.20574188232422,"15-DIMI,Izboskan,Andijan"
40.883194,72.20561,15-sonli ayrim fanlar chuqur o‘qitiladigan sinflari mavjud umumiy o‘rta ta’lim maktab-internati.
40.52063,72.36407,1-sonli umumiy o'rta ta'lim maktabi
40.504776,72.38247,5-sonli umumiy o'rta ta'lim maktabi
40.50907,72.36123,6-sonli umumiy oʻrta taʼlim maktabi
40.53034,72.36926,8-sonli umumiy o'rta ta'lim maktabi
40.484375,72.32003,72- sonli xorijiy tillariga ixtisoslashgan davlat umumta'lim maktabi
40.482136,72.31126,10-sonli umumiy o'rta ta'lim maktabi
40.502625,72.29629,12-sonli umumiy õrta ta'lim maktabi
40.488926,72.247856,13-sonli umumiy o'rta ta'lim maktabi
40.50377,72.23952,14-sonli umumiy o'rta ta'lim maktabi
40.507645,72.27796,Andijon viloyati Marhamat tumani 16-sonli umumiy o'rta ta'lim maktabi
40.53832,72.29225,17-sonli umumiy o'rta ta'lim maktabi
40.51951599121094,72.3076400756836,"25-MM,Marhamat,Andijan"
40.519566,72.32184,19-sonli umumiy o'rta ta'lim maktabi
40.55273,72.24543,20-sonli umumiy o'rta ta'lim maktabi
40.569336,72.21561,21-sonli umumiy o'rta ta'lim maktabi
40.559505,72.3246,23-sonli umumiy o'rta ta'lim maktabi
40.54295,72.34644,24- sonli umumiy o'rta ta'lim maktabi
40.553753,72.39828,26-sonli umumiy o'rta ta'lim maktabi
